SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err
025808.35-064838.5,457,51901,609,44.534777,-6.8106936,20.15,20.21,20.41,20.72,20.91,15750.0,9.22,1.367,DB,results_convolution_2/spectra/spec-0457-51901-0609.fits,spec-0457-51901-0609.fits,0457-51901-01,457.0,51901.0,609.0,,20.341711381967663,0.0289146510230319,20.280313662146646,0.0247460668547474,20.603049537575508,0.016957433974481,20.46939263159356,0.0237029859793179,20.416086657075603,0.010231401446365,20.29142150202977,0.0204112360830119,20.654852902346317,0.0514357789775711,20.44151362112532,0.1426038379785517,20.29210784489276,0.0085392276853179,20.316589374960863,0.0466930508714735,20.583176902073497,0.1022658199253769,20.814364563807796,0.074547425359661
025809.60+052641.0,2322,53727,206,44.540013,5.444727,20.98,20.7,20.84,21.09,20.99,21123.0,7.72,,DAM,results_convolution_2/spectra/spec-2322-53727-0206.fits,spec-2322-53727-0206.fits,2322-53721-01,2322.0,53727.0,206.0,,20.823376564378115,,20.733254146664216,,20.03483666532808,,20.4565114393886,,20.451650091726385,,20.62183956456349,,19.7335381581126,,21.24959471080775,,20.64951069800069,,20.96024942356855,,21.359881410136488,,19.826322045480985,
025814.38+063849.9,2322,53727,388,44.559902,6.647207,19.72,19.22,19.29,19.01,18.48,17622.0,7.87,,DAM,results_convolution_2/spectra/spec-2322-53727-0388.fits,spec-2322-53727-0388.fits,2322-53721-01,2322.0,53727.0,388.0,,19.39855730942039,0.0052953476495056,19.35525288023026,0.0045994809610813,18.86406110186233,0.0015781935521434,19.378256492343237,0.0045959935046612,19.246323986459267,0.0016194138782673,19.17405243600067,0.0035979582464966,18.426077422157785,0.0029025508982776,19.622236286317467,0.0216499531479031,19.24560418250538,0.0015087843651897,19.565926616310115,0.0094130177406076,19.758232247939013,0.0185870271597006,18.555011907858507,0.0040600030003442
025817.87+010946.0,410,51816,575,44.574461,1.1627782,18.11,18.2,18.08,17.38,16.83,6302.0,5.01,,DAM,results_convolution_2/spectra/spec-0410-51816-0575.fits,spec-0410-51816-0575.fits,0410-51808-01,410.0,51816.0,575.0,,18.05670685055028,0.0048158379766108,18.08287277850824,0.0043604984211907,17.1834358362697,0.0010922042029244,17.799694002052526,0.0032725579506092,17.947447658247903,0.0012807229445119,18.123419167951745,0.0037678541139291,16.717947544392764,0.0018978566289725,18.04144867044369,0.0138869015771091,18.067143129123032,0.0014903426414413,18.061861533329044,0.007582958302953,18.191468708795377,0.0144200086970372,16.83471543232512,0.0026104516525922
025817.87+010946.0,410,51877,565,44.574461,1.1627782,18.11,18.2,18.08,17.38,16.83,6302.0,5.02,,DAM,results_convolution_2/spectra/spec-0410-51877-0565.fits,spec-0410-51877-0565.fits,0410-51862-01,410.0,51877.0,565.0,,18.246517264864444,0.0044446725972689,18.250607049241488,0.0041011856156796,17.217980177959653,0.001113046682583,17.850819740202546,0.0034102860863044,18.003485620251986,0.0013587929199377,18.215019540686196,0.003720014659767,16.73609531427342,0.0018776553986748,18.3916511342347,0.0160099318022743,18.198569708361426,0.0014359132463611,18.27519507461829,0.0069862589925196,18.524827143553885,0.0133967361569509,16.85348784639509,0.0026930109381171
025817.87+010946.0,709,52205,328,44.574461,1.1627782,18.11,18.2,18.08,17.38,16.83,6301.0,5.01,,DAM,results_convolution_2/spectra/spec-0709-52205-0328.fits,spec-0709-52205-0328.fits,0709-52204-03,709.0,52205.0,328.0,,18.677221514233917,0.0051930486894781,18.67417950761284,0.0044903137128975,17.644707123367034,0.0011908586149015,18.2618499795008,0.0032973842657366,18.423240415823862,0.0018111332701607,18.61547148323229,0.0037474054687506,17.18786658040927,0.0022466333188029,18.81793579350757,0.0227006560982401,18.60828222451868,0.0015367326229101,18.72533958631235,0.0085177970411562,18.955578509877878,0.017276257005516,17.303876862031565,0.0030946468222202
025853.37+004322.5,708,52175,636,44.722358,0.72292502,20.33,20.2,20.05,19.3,18.68,6302.0,10.0,,DBM,results_convolution_2/spectra/spec-0708-52175-0636.fits,spec-0708-52175-0636.fits,0708-52173-02,708.0,52175.0,636.0,,20.54096617089487,0.0257705374316866,20.415727873464967,0.0196544870241974,19.30764513229149,0.0040038488643862,19.967588853566703,0.0113706735527869,20.143084412583924,0.0057453500219346,20.424301787007245,0.016132046599874,18.86456425638307,0.007881817469531,20.68407036337384,0.1321911198455579,20.43767461418061,0.0069359274693227,20.51111067816438,0.0412588563235494,20.833730070375104,0.0932717853383466,18.988778241158933,0.0109272471056112
025853.90+335046.6,2398,53768,42,44.724579,33.846288,21.1,20.57,20.44,20.43,20.29,8640.0,7.82,,DA:,results_convolution_2/spectra/spec-2398-53768-0042.fits,spec-2398-53768-0042.fits,2398-53765-01,2398.0,53768.0,42.0,,21.123844525218423,0.0339041684351701,20.957590857671896,0.0256578133009376,20.72112023143074,0.0099280273624969,20.649936208619515,0.0184365442034548,20.66605752732516,0.0072625314286855,20.748636883780694,0.0186481309145777,21.049575978095252,0.0351098675681226,21.346916877680407,0.1459963730503382,20.853518636434693,0.0082897712162388,21.24846978245032,0.0611950081516142,21.44686394752302,0.1182918026830583,21.125963996576125,0.0474941947423288
025855.97-011349.8,709,52205,295,44.733226,-1.2304954,20.56,19.55,18.68,17.63,16.94,6300.0,5.05,,DAM,results_convolution_2/spectra/spec-0709-52205-0295.fits,spec-0709-52205-0295.fits,0709-52204-03,709.0,52205.0,295.0,,20.185175832207825,0.0217427219971641,20.103299259638995,0.0163391425728901,17.63790737837447,0.0013413174485149,18.40167590661307,0.0040269001443844,18.731239832207343,0.0025219993362923,19.454797292169097,0.0080669815838458,17.098680756857796,0.0025593025508742,20.65905915199068,0.1502667049441672,19.6204674765362,0.0039275735287259,20.38541732225442,0.0438580086307655,20.71539574831588,0.1007890474952026,17.207080443512062,0.0033682666979897
025934.98-072134.2,457,51901,622,44.89573,-7.3595067,18.02,18.05,18.33,18.56,18.8,15565.0,8.19,,DBZH:,results_convolution_2/spectra/spec-0457-51901-0622.fits,spec-0457-51901-0622.fits,0457-51901-01,457.0,51901.0,622.0,,18.04708497962704,0.0046010570872317,17.98152088894765,0.0040789674467471,18.510952875517862,0.0026020789932839,18.377961203708644,0.0045288063580519,18.284949577440123,0.00172234999503,18.091543990377723,0.0037190237870446,18.583041750556557,0.0073861587714937,18.137199040919192,0.0202322289971712,18.048719981878,0.0014726651442161,18.06668246185219,0.0073072554228229,18.27751795397165,0.0139089172693655,18.66241636389376,0.0099859058418294
025955.67+063640.4,2322,53727,431,44.981955,6.611225,21.1,20.55,20.46,20.43,20.75,10016.0,8.07,0.639,DA,results_convolution_2/spectra/spec-2322-53727-0431.fits,spec-2322-53727-0431.fits,2322-53721-01,2322.0,53727.0,431.0,,20.6906145353916,0.0139318020806384,20.643180801418104,0.0119371649090952,20.49814477457351,0.0051385312201546,20.69856546539641,0.0121310296461735,20.44404757066831,0.0039765751406517,20.37195577292584,0.0086019782674088,20.438762666162766,0.0121046290985686,21.03158481232925,0.0642217759228369,20.49343114081602,0.0037739902545087,20.898161325908298,0.0258848010251883,21.18276079079623,0.0609927617800129,20.488830012716384,0.0160104876523999
030005.81+373707.1,2443,54082,271,45.024207,37.618644,21.28,20.7,20.73,20.93,20.79,11217.0,8.32,0.793,DA,results_convolution_2/spectra/spec-2443-54082-0271.fits,spec-2443-54082-0271.fits,2443-54078-01,2443.0,54082.0,271.0,,20.96170383925277,0.0218057724809294,20.89811711704177,0.0170451954790526,21.01321654715576,0.0104386899061993,21.049546185967152,0.022225446304235,20.78739286387276,0.0068350483071335,20.67748391913808,0.0126440558305191,21.29267099605752,0.0352562113037291,21.244003675536213,0.1010085348950709,20.760828433117204,0.0055552671026743,21.11845848364323,0.0404769956519654,21.35038937900585,0.0787839914728453,21.251148537480454,0.0418483419679366
030008.00-001531.0,410,51816,23,45.033325,-0.25860087,20.55,20.23,20.59,20.82,21.55,15980.0,7.23,,DA,results_convolution_2/spectra/spec-0410-51816-0023.fits,spec-0410-51816-0023.fits,0410-51808-01,410.0,51816.0,23.0,,21.18939033787074,0.0432628353673217,21.20092339330477,0.0363888095659313,22.691099728738088,0.0460219620362466,21.955974693286755,0.0485151815050693,21.82278463127256,0.0172783877472605,21.358959489987136,0.0317525193173535,24.771916809781963,0.7284194061188507,21.405141579611247,0.1893478215242675,21.263032647797537,0.013095094304813,21.288815851668367,0.0775339316881559,21.482464061924723,0.1660119342351357,27.076696863717693,7.421640268217992
030008.00-001531.0,410,51877,31,45.033325,-0.25860087,20.55,20.23,20.59,20.82,21.55,18708.0,7.97,0.604,DA,results_convolution_2/spectra/spec-0410-51877-0031.fits,spec-0410-51877-0031.fits,0410-51862-01,410.0,51877.0,31.0,,20.34698791848262,0.0249267148296255,20.362310425077418,0.0222285534166533,20.927238369891533,0.0233222785593899,20.862340938681804,0.0353647457548266,20.607355663428685,0.0119625124334028,20.33108204601472,0.0195910699215251,20.910512780807288,0.0694644267927541,20.30776026338584,0.0835513129058305,20.330989338427848,0.0079010732111582,20.503230084289772,0.0461382495892139,20.475737638982714,0.0730889873069021,21.126816577516188,0.1051257165817503
030051.95+364332.9,2443,54082,247,45.216456,36.72581,21.57,20.77,20.73,20.73,20.97,9535.0,7.27,0.326,DA,results_convolution_2/spectra/spec-2443-54082-0247.fits,spec-2443-54082-0247.fits,2443-54078-01,2443.0,54082.0,247.0,,21.1409486509064,0.0242331151300923,21.11012656682673,0.0197547241359055,20.76384542199033,0.0083847362752777,20.95593253094716,0.0200297196176435,20.71939618081357,0.0063377597516592,20.816430162562902,0.0140924090854964,20.852057523971546,0.02501020830772,21.538518772708866,0.1144272569837766,20.92784445308316,0.0062240742970875,21.2714425476482,0.0425898461552928,21.607900744845644,0.0912629801720898,20.91720367094407,0.0325671904990149
030103.60+385940.4,2443,54082,330,45.265002,38.994558,20.89,20.6,20.49,20.56,20.53,8741.0,8.23,0.733,DA,results_convolution_2/spectra/spec-2443-54082-0330.fits,spec-2443-54082-0330.fits,2443-54078-01,2443.0,54082.0,330.0,,20.655531542162187,,20.587698070557657,,20.726226105810504,,20.7421428645358,,20.538145085119474,,20.44151320479221,,21.22770009062476,,20.685817443881326,,20.499120296013597,,20.75694357719022,,20.81224867253021,,21.14836998269248,
030107.42+390146.3,2443,54082,325,45.280916,39.029516,18.66,18.23,18.23,18.32,18.45,9440.0,8.13,0.673,DA,results_convolution_2/spectra/spec-2443-54082-0325.fits,spec-2443-54082-0325.fits,2443-54078-01,2443.0,54082.0,325.0,,18.313723947206547,0.0027285928832219,18.273014477385395,0.0024292206732375,18.423232799836946,0.0013563579479359,18.478473682104145,0.0028330558001648,18.27090030878849,0.0009358185206416,18.143608437243323,0.0020396966850777,18.57397947101449,0.0040910647730741,18.531850869491315,0.0101184900022415,18.196627217295024,0.0008317015210195,18.441469725313105,0.0045135817354706,18.66063696798593,0.0087253806170733,18.599192719152576,0.0052892044301965
030127.13-002335.5,709,52205,177,45.363062,-0.39318238,20.63,20.34,20.43,20.56,20.76,12821.0,7.92,0.532,DB,results_convolution_2/spectra/spec-0709-52205-0177.fits,spec-0709-52205-0177.fits,0709-52204-03,709.0,52205.0,177.0,,20.641132725777982,,20.71092181700846,,21.68351578524001,,20.90372113438004,,20.92465816548839,,20.850492523391004,,22.857737692111293,,20.5182888436192,,20.775222345310475,,20.894551332010543,,20.70225663416432,,23.08905151941837,
030138.24+050219.0,2307,53710,140,45.409344,5.038608,19.11,18.39,18.05,17.27,16.61,8221.0,6.33,,DAM,results_convolution_2/spectra/spec-2307-53710-0140.fits,spec-2307-53710-0140.fits,2307-53710-01,2307.0,53710.0,140.0,,18.674192110325528,0.0057341627058695,18.61512406461892,0.0048100826937773,17.131867025458142,0.0010020084734658,17.89013169882228,0.0032379705956717,18.039522297394065,0.0012173995599834,18.30135962350348,0.0035737166368295,16.55448985376507,0.001545448901652,18.948043263290792,0.0209602298564835,18.41058934046061,0.0015163747416953,18.82770186064589,0.0102910299250533,19.072176193684463,0.0200196626569022,16.686809343999265,0.002198071387517
030138.24+050219.0,2322,53727,192,45.409344,5.038608,19.11,18.39,18.05,17.27,16.61,19757.0,6.49,,DAM,results_convolution_2/spectra/spec-2322-53727-0192.fits,spec-2322-53727-0192.fits,2322-53721-01,2322.0,53727.0,192.0,,18.600007829717818,,18.545438858305907,,17.16472482603327,,17.963819658643466,,18.07051528575825,,18.25023604889089,,16.606023068961512,,18.879141306793123,,18.361896641895637,,18.780749795959345,,18.99806593372561,,16.73650367652879,
030138.76+004026.1,1067,52616,476,45.411501,0.67391732,21.45,20.89,20.28,19.8,19.62,6318.0,8.19,,DAM:,results_convolution_2/spectra/spec-1067-52616-0476.fits,spec-1067-52616-0476.fits,1067-52615-01,1067.0,52616.0,476.0,,21.199455671075803,,21.111814459763657,,19.886589601341093,,20.16341065989571,,20.25352242316513,,20.875255360673115,,19.656616184475943,,21.568916544030365,,20.9077786582725,,21.435068057210977,,21.84266997417567,,19.80766752616916,
030141.63+043820.1,2322,53727,190,45.423446,4.638908,19.74,19.87,20.1,20.38,20.62,42967.0,7.59,,DAZHM:,results_convolution_2/spectra/spec-2322-53727-0190.fits,spec-2322-53727-0190.fits,2322-53721-01,2322.0,53727.0,190.0,,19.745340495063594,,19.797408380645088,,20.379933288528967,,20.27956057196165,,20.149728504812465,,19.92373522795933,,20.56356329394483,,19.750946317705264,,19.85387822028417,,19.741274033549463,,19.890380461441676,,20.612986570840484,
030152.59+003939.9,802,52289,447,45.469123,0.66109702,22.41,21.26,20.78,21.08,20.75,6565.0,7.65,,DAZ,results_convolution_2/spectra/spec-0802-52289-0447.fits,spec-0802-52289-0447.fits,0802-52285-01,802.0,52289.0,447.0,,21.743510087096205,0.0428198163686588,21.71314222597652,0.0376918077231495,20.802713880448543,0.0121284732691074,21.0611156103732,0.0226668320181028,21.0791629625458,0.0109685555469073,21.382342199898225,0.026448014425696,20.544099760792896,0.0283208342672376,22.421100106954636,0.2551501374398976,21.484528906740955,0.0112784787120231,22.05589635615149,0.0919339887017366,22.58907543723856,0.2513103826626729,20.63618222097065,0.0361624441096542
030205.28+052533.4,2322,53727,128,45.522001,5.425952,20.89,20.33,20.47,20.69,20.7,15970.0,7.92,0.573,DA,results_convolution_2/spectra/spec-2322-53727-0128.fits,spec-2322-53727-0128.fits,2322-53721-01,2322.0,53727.0,128.0,,20.60277976417316,,20.51823433369014,,20.84600324051859,,20.80369456692943,,20.531287740773443,,20.27929798464117,,21.32435762175616,,20.90561975108715,,20.38678500410814,,20.86895255482934,,21.085046778893208,,21.34342574683013,
030221.79+043420.7,2322,53727,118,45.590788,4.572423,21.22,20.85,20.95,20.94,21.08,21640.0,7.43,,DAHM:,results_convolution_2/spectra/spec-2322-53727-0118.fits,spec-2322-53727-0118.fits,2322-53721-01,2322.0,53727.0,118.0,,21.124686918921377,0.0204856454768163,21.046185713198348,0.0157932972969381,20.84845693599619,0.0051240754512801,21.012672096688483,0.0131288626481151,20.88027620271324,0.0047741569077812,20.866940233725067,0.0113355800215835,21.03555146708387,0.0128537300364614,21.3217620083312,0.0845634827225516,20.93187472173577,0.0050579827971926,21.24838372816261,0.0375867210781025,21.490855219570623,0.0950924725691301,21.070411767790997,0.0179008271173386
030253.10-010833.8,709,52205,122,45.721245,-1.1427097,15.33,15.4,15.64,15.87,16.1,15551.0,8.52,0.912,DB,results_convolution_2/spectra/spec-0709-52205-0122.fits,spec-0709-52205-0122.fits,0709-52204-03,709.0,52205.0,122.0,,15.310618993153504,0.0013911480477179,15.306466277254811,0.0013235535876457,16.13563182532331,0.000568624818208,15.93941838304466,0.0015166544693661,15.817023966581992,0.0004913094744046,15.550177220621116,0.0012907951885835,16.27846375112025,0.0012656791712494,15.369030236817387,0.0033053925870676,15.435863878051856,0.0004901166670953,15.31922350723837,0.0020178364909808,15.512245010602877,0.0032328157655908,16.334718517758894,0.0016929147803552
030255.42+043309.7,2322,53727,104,45.73093,4.552683,21.37,21.01,21.1,21.03,22.0,22086.0,6.81,,DAH:,results_convolution_2/spectra/spec-2322-53727-0104.fits,spec-2322-53727-0104.fits,2322-53721-01,2322.0,53727.0,104.0,,21.226339503473888,,21.283635747013783,,20.817167733004744,,21.029360222840506,,20.933265233176648,,21.027280690386213,,20.72987153117773,,21.6547356444404,,21.08201757304675,,21.42415934898045,,21.77061647029256,,20.78028568614706,
030302.44-062829.9,458,51929,413,45.76016,-6.4749732,20.25,19.79,19.66,19.09,18.43,6331.0,5.69,,DAM,results_convolution_2/spectra/spec-0458-51929-0413.fits,spec-0458-51929-0413.fits,0458-51925-01,458.0,51929.0,413.0,,19.925265330448788,,19.836089538417376,,18.828220748128608,,19.43622929521114,,19.513769500568053,,19.66772307418609,,18.35773731649608,,19.946561751184795,,19.728056301444944,,20.06122104229231,,20.13218041373333,,18.48082629043824,
030307.29+371931.8,2443,54082,170,45.780395,37.325488,20.27,19.87,20.04,20.27,20.63,18116.0,8.24,,DAE,results_convolution_2/spectra/spec-2443-54082-0170.fits,spec-2443-54082-0170.fits,2443-54078-01,2443.0,54082.0,170.0,,20.0066179405461,0.009766095435041,19.973120431288457,0.0078795352833486,20.287834903823686,0.0057190707815287,20.09097076600269,0.0093695646783499,20.06528324084271,0.0034820162052268,19.897275982481997,0.0065193246434577,20.38282792833629,0.0184072033596032,20.324854490560163,0.0432652692655354,19.918305445937087,0.0027169379958457,20.19580869436056,0.0184142326241309,20.483968139993785,0.0422168077659406,20.48869393482976,0.0245851970298045
030308.36+005444.1,709,52205,524,45.784827,0.91226032,19.17,18.62,18.06,16.89,16.04,6300.0,10.0,,DC:M,results_convolution_2/spectra/spec-0709-52205-0524.fits,spec-0709-52205-0524.fits,0709-52204-03,709.0,52205.0,524.0,,18.833429437439698,,18.80917834191145,,16.82652066687934,,17.781012339558224,,18.092854876840512,,18.523439041847773,,16.15698425056926,,18.899684620946083,,18.606244598923148,,18.811572739112968,,19.05319829270541,,16.31630454217541,
030322.98+385542.9,2443,54082,413,45.84577,38.928594,21.2,20.59,20.79,20.87,21.19,11776.0,7.64,0.453,DA,results_convolution_2/spectra/spec-2443-54082-0413.fits,spec-2443-54082-0413.fits,2443-54078-01,2443.0,54082.0,413.0,,20.883576798265032,0.0172613074167108,20.765895735274132,0.0138701282571733,20.79086061865032,0.0093465068063711,21.06304004004847,0.020287552391375,20.687781931712344,0.0058984693745817,20.57501284999952,0.010795713667997,20.721597275618784,0.0255748949724214,21.129280640386348,0.0667143805337714,20.65748847341309,0.0046121633373102,21.062948897942142,0.0315538266338823,21.28296961711586,0.0716163714991793,20.6744075017612,0.0302052291719233
